,trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
69,20220325,600630.SH,龙头股份,纺织,上海,94.0,4.25,4.25,28.46,23.18,4.04,9.33,2.2,0.05,3.64,1.72,19930209,1.7,0.4,-2.26,117.66,26.07,0.91,59520
70,20220325,600067.SH,冠城大通,全国地产,福建,294.74,14.92,14.92,251.86,197.7,12.45,13.61,0.91,0.01,5.34,0.97,19970508,50.67,3.4,14.27,-94.91,14.85,0.31,53924
71,20220325,600822.SH,上海物贸,商贸代理,上海,23.41,3.96,4.96,20.81,13.95,2.26,17.83,3.59,0.297,1.89,4.91,19940204,-14.2,-2.86,-6.59,264.41,4.84,2.65,38332
72,20220325,002644.SZ,佛慈制药,中成药,甘肃,67.62,5.11,5.11,23.52,10.35,10.9,3.44,0.67,0.183,3.16,3.91,20111222,6.55,1.28,22.39,-13.66,27.29,11.41,46145
73,20220325,000668.SZ,荣丰控股,区域地产,山东,0.0,1.47,1.47,30.07,21.33,0.02,0.8,0.55,-0.31,6.12,2.63,19961210,5.59,3.81,16.8,-117.94,12.65,-88.21,7179
74,20220325,002622.SZ,融钰集团,电气设备,吉林,1926.25,8.4,8.4,13.75,3.63,1.22,0.11,0.01,0.001,1.01,3.59,20111018,0.84,0.1,31.22,104.3,49.87,1.56,61273
75,20220325,002060.SZ,粤 水 电,建筑工程,广东,35.63,12.02,12.02,309.21,138.97,96.14,6.47,0.54,0.193,3.25,2.82,20060810,14.32,1.19,15.07,32.69,11.53,2.34,80497
76,20220325,600539.SH,狮头股份,互联网,山西,142.97,2.3,2.3,6.69,5.18,0.14,5.46,2.38,0.047,1.87,4.77,20010824,-3.83,-1.66,380.39,119.08,32.0,3.6,8989
77,20220325,002285.SZ,世联行,房产服务,深圳,59.61,20.14,20.34,107.81,72.78,1.01,5.22,0.26,0.06,2.5,1.77,20090828,17.78,0.87,-0.08,264.54,12.65,2.53,70963
78,20220325,000665.SZ,湖北广电,影视音像,湖北,0.0,10.14,10.14,117.53,23.97,57.7,36.68,3.62,-0.2,5.78,1.38,19961210,9.19,0.91,-7.02,-165.06,18.54,-13.1,27518
79,20220325,600156.SH,华升股份,纺织,湖南,0.0,4.02,4.02,12.74,7.99,1.02,1.48,0.37,-0.069,1.73,3.14,19980527,1.08,0.27,-4.35,-186.87,3.46,-4.34,23745
80,20220325,300052.SZ,中青宝,互联网,深圳,400.7,2.61,2.62,10.99,3.88,2.45,3.81,1.46,0.05,2.71,10.2,20100211,0.46,0.18,28.53,730.18,51.89,5.27,94411
81,20220325,002486.SZ,嘉麟杰,服饰,上海,1860.89,8.32,8.32,12.17,7.23,2.69,0.02,0.0,0.001,1.15,2.69,20101015,0.99,0.12,-9.45,-96.89,16.09,0.13,65643
82,20220325,600082.SH,海泰发展,园区开发,天津,0.0,6.34,6.46,28.65,26.7,0.03,4.13,0.64,-0.068,2.62,1.65,19970620,5.26,0.81,93.1,-13.39,2.65,-7.69,33817
83,20220325,600665.SH,天地源,全国地产,陕西,9.54,8.64,8.64,403.44,389.29,1.27,2.07,0.24,0.331,4.71,0.89,19930709,26.77,3.1,133.75,116.22,19.15,7.94,34069
84,20220325,600512.SH,腾达建设,建筑工程,浙江,6.43,15.99,15.99,108.96,79.62,2.66,22.53,1.41,0.49,3.77,1.12,20021226,19.01,1.19,37.61,62.25,21.08,16.63,78144
85,20220325,301001.SZ,凯淳股份,互联网,上海,44.96,0.2,0.8,9.95,9.56,0.02,4.92,6.15,0.57,10.31,2.87,20210528,2.23,2.79,0.0,0.0,28.7,7.21,13235
86,20220325,002907.SZ,华森制药,化学制药,重庆,65.15,2.84,4.02,17.69,9.19,6.36,1.33,0.33,0.22,3.15,6.14,20171020,5.87,1.46,3.26,-5.64,53.86,13.86,18718
87,20220325,688550.SH,瑞联新材,化工原料,陕西,32.36,0.51,0.7,32.94,24.68,5.33,21.81,31.08,2.4,40.65,2.55,20200902,4.94,7.03,55.82,36.38,34.57,14.86,8437
88,20220325,600493.SH,凤竹纺织,纺织,福建,17.33,2.72,2.72,19.59,10.17,1.94,1.91,0.7,0.271,3.05,2.05,20040421,2.64,0.97,39.39,340.15,16.32,7.6,18555
89,20220325,603139.SH,康惠制药,中成药,陕西,71.8,1.0,1.0,17.43,7.37,0.72,4.12,4.13,0.22,10.24,2.03,20170421,4.53,4.54,14.58,-26.82,45.73,6.45,8361
90,20220325,300233.SZ,金城医药,化学制药,山东,91.68,3.64,3.87,51.48,21.04,15.26,24.41,6.3,0.31,8.8,4.31,20110622,5.76,1.49,8.19,-42.06,54.03,5.74,15847
91,20220325,300860.SZ,锋尚文化,文教休闲,北京,53.8,0.42,1.37,37.04,35.25,0.53,23.09,16.82,0.73,23.29,2.23,20200824,7.07,5.15,-61.96,-51.29,44.72,31.56,17002
92,20220325,002634.SZ,棒杰股份,服饰,浙江,43.37,3.71,4.59,10.48,3.74,2.43,0.07,0.01,0.1,1.75,3.18,20111205,3.12,0.68,9.51,-14.12,25.28,10.11,19153
93,20220325,603166.SH,福达股份,汽车配件,广西,23.34,6.46,6.46,37.24,17.13,16.31,12.69,1.96,0.26,4.01,1.91,20141127,5.64,0.87,10.8,20.23,26.1,11.39,25013
94,20220325,600975.SH,新五丰,农业综合,湖南,0.0,6.53,8.05,41.46,12.74,5.28,2.52,0.31,-0.15,1.97,5.22,20040609,2.68,0.33,-20.25,-142.33,2.23,-6.91,84220
95,20220325,000868.SZ,安凯客车,汽车整车,安徽,0.0,7.33,7.33,37.85,24.26,7.11,5.3,0.72,-0.36,0.36,14.24,19970725,-10.68,-1.46,-45.38,-365.3,7.03,-14.84,43730
96,20220325,300288.SZ,朗玛信息,软件服务,贵州,60.89,2.48,3.38,18.73,4.78,1.41,3.92,1.16,0.18,4.34,3.35,20120216,6.67,1.97,4.02,24.14,45.94,19.7,35548
97,20220325,002959.SZ,小熊电器,家用电器,广东,29.58,0.76,1.56,32.05,22.56,4.61,9.54,6.1,1.21,12.64,3.77,20190823,8.06,5.15,-5.32,-41.29,34.3,7.99,35514
98,20220325,601952.SH,苏垦农发,种植业,江苏,27.59,13.78,13.78,140.65,72.34,14.68,19.96,1.45,0.39,4.19,3.46,20170515,19.21,1.39,23.08,3.8,14.93,7.48,68033
99,20220325,603538.SH,美诺华,化学制药,浙江,56.05,1.5,1.51,37.26,16.08,7.12,5.63,3.72,0.92,11.3,5.92,20170407,9.48,6.26,-3.18,-4.04,36.93,14.74,27508
100,20220325,600367.SH,红星发展,化工原料,贵州,39.41,2.91,2.93,22.88,14.11,6.9,2.98,1.02,0.47,5.15,4.75,20010320,7.04,2.4,62.21,1090.58,21.12,9.38,35191
101,20220325,000911.SZ,南宁糖业,食品,广西,319.33,1.87,4.0,52.99,23.3,16.7,14.71,3.67,0.03,0.48,22.56,19990527,-17.91,-4.47,-25.92,-75.47,9.81,0.42,39800
102,20220325,600511.SH,国药股份,医药商业,北京,14.05,5.53,7.55,274.75,244.57,5.27,23.49,3.11,2.325,16.94,1.93,20021127,90.44,11.99,15.08,26.86,7.81,3.77,102132
103,20220325,000850.SZ,华茂股份,纺织,安徽,9.69,9.43,9.44,71.82,33.72,21.38,0.33,0.03,0.36,4.87,0.97,19981007,31.74,3.36,6.23,35.56,18.92,13.29,36607
104,20220325,002403.SZ,爱仕达,家用电器,浙江,367.96,3.06,3.41,56.06,27.23,13.01,11.13,3.27,0.02,6.59,1.12,20100511,7.53,2.21,27.62,-96.57,26.47,0.21,15219
105,20220325,688609.SH,九联科技,家用电器,广东,107.76,3.24,5.0,29.19,23.5,2.97,3.14,0.63,0.07,2.59,3.51,20210323,3.55,0.71,0.0,0.0,18.53,1.73,13931
106,20220325,603398.SH,沐邦高科,文教休闲,江西,179.07,3.43,3.43,11.73,5.11,3.34,4.13,1.21,0.1,3.26,6.92,20151209,3.13,0.91,-22.23,-11.27,28.24,11.1,11572
107,20220325,600729.SH,重庆百货,百货,重庆,9.73,4.06,4.07,171.12,70.18,28.65,3.8,0.93,2.11,13.33,2.02,19960702,46.41,11.42,5.84,-12.24,25.31,5.15,15937
108,20220325,000810.SZ,创维数字,家用电器,四川,37.56,10.31,10.63,111.97,95.83,7.45,5.21,0.49,0.4,4.13,3.61,19980602,25.86,2.43,27.49,9.93,16.24,3.89,45251
109,20220325,000897.SZ,津滨发展,区域地产,天津,7.77,16.17,16.17,73.44,67.67,0.06,3.1,0.19,0.316,1.2,2.73,19990422,-0.58,-0.04,76.14,180.38,55.43,24.25,102169
110,20220325,301137.SZ,C哈焊,机械基件,江苏,64.51,0.43,1.82,14.77,9.98,2.77,2.47,1.36,0.419,6.95,3.89,20220322,1.85,1.02,25.89,-4.02,11.88,4.44,50172
111,20220325,600706.SH,曲江文旅,旅游服务,陕西,0.0,2.13,2.55,34.22,12.95,14.65,4.13,1.62,-0.11,4.44,2.93,19960516,3.23,1.27,29.55,30.53,24.27,-2.69,15302
112,20220325,301052.SZ,果麦文化,出版业,浙江,49.26,0.18,0.72,6.51,5.58,0.06,2.82,3.91,0.75,7.48,5.12,20210830,1.72,2.39,0.0,0.0,49.54,13.23,12788
113,20220325,301089.SZ,拓新药业,化学制药,河南,298.16,0.28,1.26,9.35,3.82,4.16,0.67,0.53,0.523,8.73,23.81,20211027,3.67,2.92,0.0,0.0,39.14,16.96,31044
